16666667
38186243024121	38186295634890	38186258891198
38186260267814	38186312274660	38186273841660
38186276217967	38186328929352	38186290130967
38186295971814	38186345569121	38186309420506
38186310583890	38186362226583	38186324802352
38186326515198	38186378879198	38186340859814
38186348832198	38186395534044	38186362498044
38186358557967	38186412182352	38186375832506
38186374827814	38186428833121	38186389813737
38186391365121	38186445478967	38186406030583
38186409126890	38186462128198	38186424123275
38186424838660	38186478793660	38186440077429
38186441133737	38186495416429	38186455933967
38186458349737	38186512084121	38186473638890
38186475557429	38186528729044	38186491152121
38186491693967	38186545418890	38186506762890
38186508987506	38186562026890	38186524042660
38186524818967	38186578695890	38186539406890
38186541929352	38186595398660	38186557152429
38186579890967	38186611962583	38186595581121
38186593010352	38186628815506	38186610041352
38186600552198	38186645476198	38186625551583
38186615525660	38186661922583	38186641506275
38186631582660	38186678560121	38186656579275
38186647001967	38186695226044	38186666147198
38186661444814	38186711869967	38186674699814
38186676110352	38186728519583	38186683788814
38186693259890	38186745159275	38186702044737
38186709596506	38186761854967	38186719821121
38186726284121	38186778460737	38186736736737
38186761961967	38186795129660	38186776189121
38186783213044	38186811767198	38186797024121
38186793303583	38186828409967	38186806765737
38186809774967	38186845074352	38186818188121
38186826725352	38186861719583	38186835862044
38186842690352	38186878392121	38186854116121
38186860039506	38186895023275	38186871184429
38186876143198	38186911670275	38186890083814
38186891286275	38186928321967	38186906999814
38186908231890	38186944978660	38186923122967
38186925621967	38186961607890	38186939332121
38186942630352	38186978271583	38186955358967
38186959470660	38186994923890	38186971317121
38186975903275	38187011566044	38186986926044
38186992905429	38187028217660	38187004118044
38187008756429	38187044868121	38187020762352
38187025979583	38187061517429	38187036918891
38187042824198	38187078173121	38187055966891
38187060833352	38187094824814	38187073094352
38187080660429	38187111456737	38187092843506
38187119410044	38187161407891	38187133759198
38187148868121	38187178065737	38187166604737
38187158842583	38187194718352	38187181539506
38187174938044	38187211403583	38187196658891
38187192196429	38187228010275	38187211632429
38187208476814	38187244663814	38187226712121
38187225617660	38187261308506	38187241454660
38187241737429	38187277951814	38187256771583
38187274929429	38187311267198	38187290046044
38187287912429	38187327915891	38187304516429
38187301866352	38187344561660	38187320529121
38187310298352	38187361263814	38187334806967
38187325858352	38187377898891	38187348827891
38187342638967	38187394512814	38187363384814
38187360339275	38187411156506	38187377920814
38187375761429	38187427799891	38187393189967
38187392478275	38187444457967	38187408374660
38187417982660	38187461158044	38187432709044
38187424564737	38187477764814	38187446968814
38187441441352	38187494411891	38187460864121
38187458685352	38187511059583	38187475051891
38187475900737	38187527713044	38187490840429
38187493310275	38187544361044	38187508442044
38187509536198	38187561016429	38187524103198
38187526513121	38187577668198	38187541238275
38187541900429	38187594299583	38187556254583
38187559784506	38187610968429	38187573728737
38187576208506	38187627609121	38187590868814
38187592089044	38187644253967	38187607101660
38187608192737	38187660901737	38187623507275
38187635482352	38187677563275	38187651814967
38187643555275	38187694203506	38187666619198
38187658329044	38187710858967	38187681441121
38187679606967	38187727508814	38187697177429
38187695654352	38187744159198	38187712568429
38187709280737	38187760800737	38187726890891
38187723431198	38187777447814	38187742228429
38187740252198	38187794093121	38187756298275
38187757384814	38187810745044	38187771923814
38187773525660	38187827410660	38187787839275
38187790432737	38187844066352	38187805037352
38187828285352	38187860895506	38187843696198
38187841273121	38187877384198	38187858635891
38187863315506	38187894011583	38187878861660
38187874118891	38187910893967	38187893349044
38187906838583	38187943977044	38187920846352
38187931849352	38187960651275	38187944637967
38187956339275	38187993896121	38187969213660
38187981645121	38188010696506	38187988560121
38187990047891	38188027190275	38188004448737
38187997382583	38188043858044	38188018982891
38188009409352	38188060494967	38188034156814
38188023841737	38188077147583	38188049047891
38188041363814	38188093805660	38188063580737
38188056908198	38188110437429	38188077952814
38188074101044	38188127103891	38188092759814
38188091221352	38188143738583	38188107554891
38188107245429	38188160395891	38188123493352
38188123993429	38188177055506	38188139718660
38188149663583	38188193909044	38188163905429
38188160845737	38188210353429	38188178634660
38188172965121	38188226989352	38188192654967
38188189701967	38188243646891	38188207200814
38188206504121	38188260290352	38188221640737
38188223554044	38188277132737	38188238413429
38188239812198	38188293587506	38188254616198
38188257455198	38188310253429	38188272285352
38188272951583	38188326901737	38188287429044
38188290396814	38188343542968	38188305120814
38188306683275	38188360451583	38188321311891
38188324243198	38188376861352	38188338866044
38188341092198	38188393501737	38188355849121
38188358149352	38188410140429	38188372789429
38188374442352	38188426784814	38188389195275
38188391456198	38188443436198	38188405507198
38188407118660	38188460097429	38188421965044
38188424382044	9223372036854775807	38188438383275

