16666667
38363599083901	38363637520824	38363602148516
38363615594286	38363654170978	38363618542055
38363630169132	38363670820439	38363633277132
38363649038978	38363687473055	38363652169747
38363665481978	38363704190593	38363668693055
38363683057670	38363720797670	38363686084824
38363701532747	38363737419286	38363704517055
38363713542670	38363754074978	38363716897978
38363731803209	38363770737055	38363735221055
38363748850363	38363787367901	38363751778055
38363766296209	38363804074055	38363769353978
38363780282055	38363820676209	38363783337055
38363800972516	38363837326055	38363804372209
38363812777439	38363853967209	38363815844209
38363830566363	38363870613747	38363833528824
38363849049132	38363887267516	38363851934363
38363865682055	38363903917132	38363868689132
38363880501055	38363920570055	38363883520132
38363898268824	38363937217132	38363901363209
38363915220516	38363953874286	38363918439209
38363931893747	38363970519901	38363935121670
38363948202593	38363987186670	38363951308824
38363965554901	38364003814901	38363968446901
38363981888747	38364020478363	38363984840824
38363998583824	38364037118286	38364001791824
38364013192440	38364053763901	38364016275516
38364031609670	38364070414670	38364034753747
38364048368516	38364087063516	38364051617055
38364065172824	38364103719209	38364068304747
38364081800824	38364120563593	38364085034363
38364096321670	38364137313747	38364099349978
38364114271901	38364153661978	38364117477670
38364129602978	38364170312132	38364132798670
38364147840516	38364186962363	38364150942363
38364164990670	38364203612440	38364168139286
38364181901978	38364220275209	38364185015209
38364198365978	38364236920516	38364201452747
38364214909363	38364253560747	38364217792209
38364231264440	38364270211209	38364234219824
38364248102593	38364286860516	38364251112440
38364265222055	38364303519286	38364268291901
38364281743286	38364320167593	38364284855209
38364299303901	38364336823901	38364302381132
38364313046055	38364353464824	38364316181670
38364334082363	38364370109132	38364337421363
38364346470363	38364386769440	38364349692747
38364364439286	38364403408824	38364367855824
38364381353978	38364420097978	38364384515824
38364396337055	38364436716132	38364399467593
38364414655901	38364453359824	38364417868132
38364431898286	38364470009132	38364435051209
38364448841055	38364486657055	38364451780132
38364465431516	38364503306978	38364468377670
38364479438978	38364520357670	38364482616440
38364498107209	38364536707824	38364501372747
38364515264440	38364553259286	38364518380747
38364529316209	38364569906593	38364532574978
38364548116209	38364586555286	38364551109132
38364565125363	38364603205440	38364568274670
38364579565978	38364619854593	38364582856516
38364597859593	38364636519516	38364600960824
38364614232440	38364653154978	38364617314670
38364631370901	38364669805440	38364634464209
38364646376132	38364686453978	38364649740440
38364664463824	38364703108209	38364667745670
38364681439824	38364719753363	38364684648132
38364698097440	38364736704132	38364701149978
38364714641132	38364753422286	38364717836516
38364729201670	38364769705055	38364732602286
38364747541132	38364786352747	38364750506363
38364763949132	38364803003286	38364767208747
38364781464209	38364819651901	38364784494055
38364798052747	38364836695901	38364801450593
38364812501978	38364852957440	38364815669747
38364831121055	38364869600747	38364834225670
38364847718978	38364886260824	38364850657978
38364863697132	38364902900132	38364866838593
38364881413747	38364919550286	38364884481440
38364895958901	38364936207209	38364899177670
38364914173132	38364952862055	38364917259286
38364931018901	38364969499593	38364934146670
38364945640824	38364986149055	38364948846901
38364963809363	38365002798670	38364967447516
38364980891516	38365019448209	38364984215593
38364997610978	38365036124209	38365000671286
38365014146593	38365052754363	38365017236824
38365031011516	38365069397747	38365034073747
38365047539593	38365086046978	38365050475593
38365063949363	38365102696747	38365067028747
38365080542670	38365119354901	38365083646978
38365097241440	38365136000132	38365100447209
38365113988747	38365152661978	38365117061132
38365128797055	38365169306055	38365131818363
38365145735517	38365185954593	38365148742593
38365163106670	38365202595517	38365166358055
38365179779901	38365219356132	38365182875209
38365195982901	38365235895517	38365199083209
38365213552824	38365252548209	38365216637363
38365230743824	38365269196132	38365233946670
38365245419209	38365285843901	38365248687517
38365263892209	38365302493670	38365266996132
38365280435286	38365319144440	38365283366670
38365297540824	38365335797440	38365300606286
38365314011517	38365352453670	38365317045747
38365330800440	38365369096517	38365333807593
38365344995901	38365385742670	38365347830286
38365363524209	38365402392209	38365366446593
38365380173670	38365419042363	38365383173670
38365395626901	38365435691593	38365398741363
38365413706978	38365452353440	38365416930286
38365430472132	38365469000517	38365433505747
38365447273670	38365485640824	38365450400440
38365463900209	38365502291824	38365466917670
38365480489670	38365518942901	38365483518670
38365497067517	38365535591209	38365500179901
38365513830055	38365552251901	38365517017132
38365528285978	38365568897055	38365531601055
38365546663286	38365585540747	38365549764132
38365563272209	38365602189670	38365566205670
38365580854901	38365618839286	38365584125363
38365595274978	38365635494670	38365598468209
38365613831901	38365652191901	38365617023286
38365633090363	38365669184132	38365636168747
38365644283517	38365685622978	38365647369363
38367482053670	38367515890978	38367484964440
38367644366594	38367671050901	38367647518363
38372650315594	38372695011517	38372653318978

