16666667
37680340279783	37680397922014	37680346414553
37680356083168	37680414551553	37680362535168
37680375818245	37680431234860	37680382329322
37680392672476	37680447893014	37680398677630
37680406404783	37680464677399	37680412656706
37680424930937	37680481153322	37680431544399
37680442913399	37680497830860	37680448945937
37680455873630	37680514452706	37680462306860
37680472128091	37680531099476	37680478859783
37680490966245	37680547753014	37680498040783
37680506906014	37680564419783	37680512891476
37680521445937	37680581062014	37680527598860
37680555084706	37680597717937	37680563494860
37680558352476	37680614361630	37680570339783
37680576963860	37680631012476	37680582279860
37680592602630	37680647662860	37680598086245
37680609425091	37680664305014	37680613678860
37680626555783	37680680948168	37680633113706
37680642602322	37680697611476	37680647964783
37680653268399	37680714261706	37680659875553
37680671621091	37680730905706	37680678158860
37680701538860	37680747563860	37680708131553
37680704096476	37680764217014	37680714699783
37680720548783	37680780866937	37680727173937
37680737427860	37680797496706	37680743939168
37680753808091	37680814154014	37680760254014
37680773713014	37680830794553	37680780000399
37680787877091	37680847447783	37680794455476
37680804667860	37680864110860	37680811194937
37680821342245	37680880752168	37680827815168
37680837289014	37680897408783	37680843749091
37680856668399	37680914057937	37680863125014
37680871245322	37680930712476	37680877626322
37680887761630	37680947358322	37680894392168
37680904292783	37680963994245	37680910750245
37680923352168	37680980680399	37680929764399
37680939669322	37680997307553	37680946167476
37680955791476	37681013956783	37680962252783
37680971400783	37681030612091	37680977762014
37680992432783	37681047257937	37680998771245
37681004421014	37681063904783	37681010705014
37681020871553	37681080558245	37681027340168
37681039750245	37681097212091	37681046229014
37681054137322	37681113867168	37681060570245
37681073022553	37681130489399	37681079399476
37681088507783	37681147145399	37681094154630
37681109753937	37681163791783	37681115875168
37681120837091	37681180449937	37681127325014
37681137154245	37681197096091	37681143591553
37681154422014	37681213758860	37681160940091
37681170700168	37681230405707	37681177227168
37681186969091	37681247049630	37681193585014
37681203870553	37681263705937	37681210487476
37681219657014	37681280359245	37681226289630
37681238772091	37681297221707	37681245234860
37681254481937	37681313857707	37681260999783
37681274494630	37681330294553	37681280936399
37681288714014	37681346956476	37681295273014
37681304125937	37681363605091	37681310445707
37681322547168	37681380270014	37681329097014
37681337245937	37681396902630	37681343636091
37681356096399	37681413688707	37681362437014
37681370417630	37681430200168	37681376960707
37681387546245	37681447037091	37681394065014
37681404736399	37681463489322	37681410547860
37681420697014	37681480140399	37681427214553
37681436696783	37681496793707	37681443434553
37681455870630	37681513436476	37681462345630
37681471224707	37681530129630	37681477682860
37681487626245	37681546747860	37681494071860
37681503737937	37681563385091	37681510392168
37681522574322	37681580073322	37681529057707
37681536491860	37681596702245	37681543138937
37681553841322	37681613351783	37681560080707
37681572370553	37681629993937	37681578701399
37681586601937	37681646664399	37681593186937
37681606090014	37681663295860	37681612536091
37681620807553	37681679944091	37681627216399
37681639553322	37681696591476	37681645815245
37681654240707	37681713249630	37681660789937
37681670172476	37681729900707	37681676726322
37681686632783	37681746553707	37681693179783
37681703406630	37681763179860	37681709965707
37681722551553	37681779841937	37681728978014
37681737251168	37681796486014	37681743690630
37681753322014	37681813136783	37681759964399
37681770539168	37681829793707	37681777030014
37681786506322	37681846482245	37681793119245
37681803446014	37681863093630	37681810066553
37681820304783	37681879781399	37681826746553
37681839130014	37681896390630	37681845644707
37681853425399	37681913046322	37681859201937
37681868928091	37681929698937	37681875428168
37681888505399	37681946344168	37681895093014
37681902960399	37681963002553	37681909497937
37681922501091	37681979648091	37681928856707
37681938365014	37681996291860	37681944795476
37681953655860	37682012942630	37681959952707
37681972462630	37682029577014	37681978824399
37681987969937	37682046237937	37681994535860
37682004227553	37682062933322	37682010490014
37682019513707	37682079525014	37682025966014
37682038937322	37682096181630	37682045371476
37682058249091	37682112838322	37682064786014
37682071279783	37682129475860	37682077891860
37682086539476	37682146156091	37682093094937
37682103232091	37682162775553	37682109848476
37682119791245	37682179449707	37682126396399
37682136326014	37682196096091	37682143163553
37682153775553	37682212961322	37682160342553
37682178299476	37682229459783	37682184823783
37682189754860	37682246038322	37682196375168
37682206491553	37682262686553	37682211907168
37682221382245	37682279333091	37682228089630
37682235251476	37682295976168	37682241763783
37682254652399	37682312632476	37682261070630
37682270892476	37682329448399	37682277388091
37682286151168	37682345937014	37682292642860
37682303569707	37682362589014	37682309965630
37682319585630	37682379230553	37682326172168
37682336918553	37682395884707	37682343437630
37682353294937	37682412527783	37682359703783
37682370353707	37682429206630	37682376817322
37682387063245	37682445826860	37682393517091
37682403657707	37682462468168	37682410115476
37682419926630	9223372036854775807	37682426504168
37682435590860	9223372036854775807	37682442171784

