16666667
38657961049072	38658000897072	38657994469995
38658012556226	38658050837995	38658044526072
38658059648842	38658100794072	38658095283842
38658110384534	38658150748149	38658144526919
38658162292226	38658200692457	38658196214380
38658209446611	38658250761765	38658239115611
38658252190072	38658300610380	38658282812534
38658296084765	38658333895226	38658326101996
38658339046611	38658383844226	38658369146380
38658382921765	38658417133072	38658410890996
38658423756457	38658467120149	38658451461457
38658464892457	38658500477380	38658493006611
38658505735611	38658550350380	38658534727611
38658548744149	38658583640765	38658574741688
38658588045072	38658633601072	38658616790611
38658630187226	38658666913457	38658656441765
38658669130611	38658700187842	38658696043534
38658708159226	38658750137149	38658735704149
38658749215303	38658783464765	38658774723226
38658787117996	38658833395919	38658815767842
38658827991611	38658866781457	38658855005380
38658867597457	38658899979534	38658894104457
38658906294380	38658949941688	38658933707226
38658947413380	38658983327842	38658973050919
38658987163303	38659016578072	38659013583919
38659026229765	38659066476457	38659053117072
38659065537072	38659099881765	38659091649072
38659125502996	38659166389457	38659152347303
38659166001996	38659199679303	38659191784149
38659205165380	38659249690072	38659231423919
38659243695611	38659282950996	38659271345996
38659285801457	38659316473996	38659312132226
38659324580226	38659366182996	38659351557072
38659366123303	38659399488534	38659391211919
38659406356457	38659449443611	38659430494996
38659443952534	38659482784534	38659470005380
38659487972534	38659532675611	38659511922380
38659532199303	38659565988226	38659558149073
38659570749996	38659615930611	38659599728842
38659613163842	38659649257149	38659640197380
38659653629149	38659682715842	38659680060457
38659693115842	38659732494611	38659720551611
38659735185457	38659765771303	38659761678919
38659776531919	38659815731919	38659803064842
38659817377073	38659849021149	38659843674073
38659856249996	38659898985073	38659883898380
38659902601149	38659932280457	38659928512534
38659941424149	38659982228765	38659966141765
38659977977996	38660015652765	38659999729380
38660011446380	38660048825380	38660031335611
38660044798688	38660082139919	38660073637380
38660089990380	38660132081457	38660119819534
38660135029380	38660182024149	38660167922380
38660185459303	38660231980226	38660217231226
38660232429688	38660281928226	38660264352457
38660280966303	38660315221457	38660312139611
38660326689996	38660365162996	38660355663919
38660373673073	38660415250688	38660398785996
38660412516842	38660448423303	38660435911303
38660446758996	38660481700226	38660465814303
38660477441457	38660515031611	38660495635303
38660514127919	38660548343534	38660524161996
38660536859611	38660581618380	38660550645765
38660565579303	38660598461073	38660595458303
38660611461765	38660648210919	38660644570073
38660658789765	38660698163534	38660691905380
38660707353150	38660748129150	38660737853457
38660750759611	38660781415919	38660779237457
38660792785380	38660831354996	38660819600226
38660832099919	38660864673996	38660859905765
38660875162380	38660914606303	38660893078919
38660903878996	38660947907919	38660920181073
38660930342380	38660964598073	38660945481380
38660955350380	38660997857457	38660970177688
38660981063303	38661014538996	38660995747842
38661012501688	38661047845688	38661023577150
38661037369996	38661081306919	38661046824226
38661056167919	38661097759919	38661066862303
38661103367226	38661147727842	38661139099611
38661151206380	38661181008457	38661177008842
38661192694303	38661230937688	38661224996534
38661239702688	38661280990611	38661273186303
38661287927919	38661330838303	38661321805073
38661337401996	38661380814688	38661371270073
38661387031303	38661430826996	38661419456534
38661434519534	38661480766303	38661466354611
38661482137380	38661514057996	38661511778688
38661531720150	38661563958688	38661552457688
38661564965765	38661597362688	38661585840765
38661599201073	38661630549457	38661618412457
38661630043303	38661663834380	38661649215226
38661661783919	38661697146688	38661689259534
38661706319611	38661747096765	38661739620765
38661753569073	38661797046688	38661788515534
38661803503303	38661847001688	38661836356457
38661850614611	38661880288765	38661879001996
38661893404457	38661930238688	38661922385688
38661938433765	38661980216765	38661959172150
38661969442073	38662013574611	38661988861765
38662000209996	38662030141457	38662018969457
38662028683842	38662063494380	38662045013457
38662054293150	38662096741150	38662069656227
38662085962611	38662130043303	38662106825150
38662120499303	38662163344842	38662143627303
38662157929688	38662196641996	38662179632842
38662194111534	38662230045073	38662222136227
38662241101380	38662279890688	38662273169765
38662289270688	38662329821688	38662319415227
38662332922303	38662380138688	38662363920457
38662377883534	38662413090919	38662408320457
38662422535303	38662463041073	38662453055227
38662468622688	38662513059919	38662502285765
38662519659919	38662562939919	38662557103611
38662572894380	38662613165765	38662603607919
38662619582073	38662662847919	38662647189150
38662673607303	38662712782303	38662690479534
38662705037150	38662746141765	38662724790380
38662743681688	38662779381996	38662773949073
38662788342688	38662829385073	38662819881380
38662841728765	38662879283534	38662870790303
38662887133996	38662929226073	38662920560227
38662935825688	38662979198919	38662967638380
38662983483611	38663012471303	38663011165996
38663039781380	38663079087303	38663054332534
38663066812765	38663095745073	38663087611534
38663099434919	38663129041073	38663117342611
38663126891227	9223372036854775807	38663143827842

