16666667
38484898562370	38484935921677	38484903130601
38484949555601	38484985832831	38484953824139
38485015092139	38485052520754	38485019534677
38485051702062	38485085875908	38485056744754
38485081870601	38485119002908	38485086862601
38485147898062	38485185697985	38485152786601
38485181086908	38485218908831	38485186716139
38485214426908	38485252225370	38485219201370
38485248164216	38485285882293	38485252887293
38485280966985	38485318806601	38485285473985
38485347959216	38485385499293	38485352742601
38485397886908	38485435425754	38485402621678
38485447076831	38485485394293	38485451474293
38485547582908	38485585307293	38485551851293
38485580885370	38485618566601	38485585159524
38485614283831	38485651801678	38485618932216
38485648429678	38485685114293	38485652542908
38485680540754	38485718394062	38485684629678
38485747080447	38485785007216	38485751369678
38485797251293	38485835400139	38485801959601
38485846779524	38485884910985	38485851279908
38485897869985	38485934851524	38485902158985
38485947279524	38485984939216	38485951730062
38486014185062	38486051404524	38486018511524
38486050205678	38486084786908	38486055122908
38486097689370	38486134641678	38486102772139
38486162948216	38486201344524	38486168680447
38486179942293	38486217893985	38486185191524
38486213463216	38486251208831	38486218138908
38486246696754	38486284589447	38486250950370
38486314183293	38486351093447	38486318661678
38486346712139	38486384509754	38486351417370
38486399254062	38486434440216	38486403481678
38486446189678	38486484291831	38486450500216
38486479778985	38486517948216	38486484311908
38486546467601	38486584190985	38486551318601
38486579695216	38486617484831	38486583984831
38486613465139	38486650780216	38486618012447
38486646829447	38486684108216	38486651286293
38486678022985	38486717743293	38486682440831
38486746370370	38486783990678	38486751088524
38486780285062	38486817277139	38486784794908
38486862924831	38486900541678	38486867087524
38486896262678	38486933825370	38486900906601
38486962749062	38487000669755	38486967527293
38487013104524	38487050391524	38487017680216
38487049226908	38487083681985	38487054073062
38487080119831	38487116991831	38487084901678
38487146404755	38487183571908	38487151529139
38487179395216	38487217330370	38487184119216
38487212384216	38487250287601	38487216701755
38487246120139	38487283470601	38487250662985
38487280536216	38487317142678	38487284824755
38487346190370	38487383537062	38487350544831
38487379302601	38487416689370	38487383892831
38487412128524	38487449967908	38487416351831
38487462295293	38487499916524	38487467045062
38487476845985	38487516889985	38487481137139
38487545857062	38487583213447	38487550461062
38487579107601	38487616564831	38487583757447
38487611874062	38487650124139	38487616524447
38487661786678	38487699873139	38487666335293
38487695040216	38487733389678	38487699350908
38487745903293	38487782972139	38487750317447
38487796514062	38487833278601	38487800714678
38487845707908	38487883230293	38487850338062
38487895025985	38487932911216	38487899708524
38487962455524	38487999418293	38487966887601
38488047149678	38488082732216	38488051989370
38488077665755	38488116058601	38488082612447
38488162817062	38488199358293	38488167614062
38488195312216	38488232637755	38488200710985
38488228454062	38488265809985	38488233020524
38488278274678	38488315754293	38488282683601
38488345030293	38488382499524	38488349619293
38488378106370	38488415687601	38488383053139
38488410955524	38488449358370	38488415281985
38488443070293	38488482287832	38488447609447
38488477997755	38488515850601	38488482588524
38488544958985	38488582156447	38488549354678
38488578933678	38488615449370	38488583232832
38488611997370	38488648833985	38488616322062
38488644516832	38488682063524	38488649044524
38488678012139	38488715347524	38488682598601
38488761384216	38488798714908	38488765468447
38488793620447	38488831904755	38488798066293
38488859189370	38488898496139	38488863546985
38488893201678	38488931812755	38488897380832
38488943130370	38488981739524	38488947826985
38488958458062	38488998402062	38488963204832
38489010376447	38489048353678	38489014723832
38489047231601	38489081641678	38489051946678
38489077568755	38489114941678	38489082424832
38489144675293	38489181556755	38489149608755
38489178018370	38489214840524	38489183418601
38489226821370	38489264809985	38489231306293
38489260260139	38489298196447	38489264656447
38489326939909	38489365056524	38489331562062
38489377141447	38489414643293	38489381679601
38489426973678	38489464966909	38489431825447
38489442524447	38489481523216	38489446798370
38489526968832	38489564881985	38489531278985
38489577040216	38489614473985	38489581607293
38489609798370	38489647744139	38489614333985
38489643690601	38489681129678	38489648325678
38489727155524	38489764489447	38489731933985
38489759596216	38489797582909	38489763991601
38489774957139	38489814236216	38489779762909
38489859940832	38489897573678	38489864386370
38489927119909	38489964114909	38489931606985
38489994472755	38490030692447	38489998787524
38490045032216	38490080626678	38490050031909
38490126963293	38490163889139	38490132349447
38490159926601	38490197293139	38490164869447
38490176227216	38490213824447	38490180989678
38490207330062	38490247227524	38490211829755
38490242845447	38490280516755	38490247090293
38490326226986	38490363776447	38490330822909
38490359085447	38490397061370	38490363511909
38490392852216	38490430271293	38490397007832
38490425988216	38490463570370	38490430784139
38490457240524	38490497181062	38490461793139
38490526119524	38490563505062	38490530629062
38490575944832	38490613412832	38490580353986
38490607357062	38490646726370	38490611554986
38490641574370	38490680070601	38490645899601
38490706146062	9223372036854775807	38490710522678

